transaction_id,transaction_date,transaction_time,store_location,product_id,product_name,product_category,quantity,unit_price,tipe_order
TX32887,2026-06-09,08:14:04,Sudirman (Office),102,Americano,Coffee,1,25000,Takeaway
TX06742,2026-04-05,09:24:00,sudirman (office),103,Café Latte,Coffee,1,30000,Dine-in
TX19945,2026-04-04,20:35:54,sudirman (office),103,Café Latte,Coffee,1,30000,Dine-in
TX30861,2026-02-02,07:46:05,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX28542,2026-04-19,16:41:13,sudirman (office),102,Americano,Coffee,1,25000,Takeaway
TX26632,2026-04-14,12:16:51,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX24198,2026-02-10,07:33:22,Gading Serpong (Residential),107,Es Teh Manis,Non-Coffee,1,10000,Dine-in
TX38673,2026-04-23,08:54:57,Sudirman (Office),105,Croissant Cokelat,Bakery,1,25000,Dine-in
TX42744,2026-06-27,13:21:47,sudirman (office),102,Americano,Coffee,1,25000,Takeaway
TX41120,2026-04-05,21:25:30,Sudirman Office,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX07661,2026-01-30,18:54:45,Sudirman Office,107,Es Teh Manis,Non-Coffee,1,10000,Dine-in
TX19721,2026-03-28,16:56:49,Sudirman (Office),103,Café Latte,Coffee,2,30000,Takeaway
TX32214,2026-03-14,21:11:16,Sudirman (Office),106,Roti Bakar Bandung,Snack,3,18000,Takeaway
TX43445,2026-06-15,08:28:09,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX07884,2026-03-11,09:42:26,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX05500,2026-02-21,18:37:36,Gading Serpong (Residential),103,Café Latte,Coffee,3,30000,Takeaway
TX15997,2026-02-05,12:55:06,Senopati (Hangout),103,Café Latte,Coffee,1,30000,Takeaway
TX13422,2026-02-08,17:55:02,Sudirman Office,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX27460,2026-04-19,12:51:47,Sudirman (Office),103,Café Latte,Coffee,1,30000,Takeaway
TX13114,2026-06-28,12:28:18,Gading Serpong (Residential),103,Café Latte,Coffee,2,30000,Dine-in
TX37534,2026-03-19,08:04:09,sudirman (office),104,Matcha Latte,Non-Coffee,1,28000,Takeaway
TX13311,2026-03-11,08:36:42,Senopati (Hangout),102,Americano,Coffee,1,25000,Dine-in
TX32739,2026-04-06,16:37:55,Sudirman Office,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX37843,2026-05-02,18:50:34,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX25835,2026-05-21,09:36:05,Senopati (Hangout),103,Café Latte,Coffee,1,30000,Dine-in
TX33230,2026-01-30,13:02:54,Senopati (Hangout),106,Roti Bakar Bandung,Snack,3,18000,Takeaway
TX21027,2026-02-01,13:37:18,sudirman (office),106,Roti Bakar Bandung,Snack,3,18000,Dine-in
TX15325,2026-03-31,07:50:35,Senopati (Hangout),103,Café Latte,Coffee,3,30000,Takeaway
TX00990,2026-05-22,19:28:55,sudirman (office),101,Es Kopi Susu Gula Aren,Coffee,3,22000,Dine-in
TX16369,2026-04-06,10:17:24,Senopati (Hangout),103,Café Latte,Coffee,1,30000,Dine-in
TX27439,2026-02-26,12:32:57,Senopati (Hangout),102,Americano,Coffee,2,25000,Dine-in
TX36432,2026-03-19,08:55:00,Sudirman Office,107,Es Teh Manis,Non-Coffee,1,10000,Dine-in
TX26026,2026-01-24,18:00:26,Gading Serpong (Residential),103,Café Latte,Coffee,1,30000,Takeaway
TX42521,2026-02-27,09:26:14,sudirman (office),103,Café Latte,Coffee,1,30000,Dine-in
TX37967,2026-04-07,12:18:30,Sudirman (Office),103,Café Latte,Coffee,1,30000,Dine-in
TX43817,2026-01-10,19:37:09,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX28534,2026-02-09,12:41:24,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,2,22000,Dine-in
TX01799,2026-06-17,07:19:56,Sudirman (Office),105,Croissant Cokelat,Bakery,1,25000,Dine-in
TX34327,2026-05-23,18:58:29,Sudirman Office,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX41764,2026-03-02,08:29:51,sudirman (office),102,Americano,Coffee,2,25000,Takeaway
TX30299,2026-03-06,12:55:57,sudirman (office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX40429,2026-05-31,21:34:38,Gading Serpong (Residential),102,Americano,Coffee,1,25000,Takeaway
TX23547,2026-04-30,12:26:28,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX01407,2026-03-28,20:29:35,Senopati (Hangout),102,Americano,Coffee,1,25000,Takeaway
TX23509,2026-06-01,07:24:50,Gading Serpong (Residential),106,Roti Bakar Bandung,Snack,2,18000,Takeaway
TX23913,2026-04-09,11:28:32,Sudirman Office,101,Es Kopi Susu Gula Aren,Coffee,2,22000,Dine-in
TX01743,2026-06-24,16:50:52,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX30188,2026-02-28,21:01:20,Sudirman Office,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX43745,2026-04-03,12:46:30,sudirman (office),102,Americano,Coffee,1,25000,Takeaway
TX11426,2026-06-20,10:55:20,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,1,22000,takeaway
TX32252,2026-02-27,08:47:14,Senopati (Hangout),102,Americano,Coffee,1,25000,Takeaway
TX40981,2026-03-24,09:54:02,Gading Serpong (Residential),102,Americano,Coffee,1,25000,Dine-in
TX25541,2026-05-31,09:44:37,Sudirman Office,102,Americano,Coffee,1,25000,Dine-in
TX24684,2026-06-03,12:16:57,Sudirman (Office),101,Es Kopi Susu Gula Aren,Coffee,4,22000,Dine-in
TX27186,2026-04-22,07:44:46,sudirman (office),106,Roti Bakar Bandung,Snack,1,18000,Dine-in
TX42357,2026-05-19,10:15:56,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX15144,2026-01-02,18:13:47,Senopati (Hangout),103,Café Latte,Coffee,1,30000,Takeaway
TX34109,2026-05-22,20:28:31,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,4,22000,Dine-in
TX24489,2026-01-03,18:34:08,Senopati (Hangout),106,Roti Bakar Bandung,Snack,1,18000,Dine-in
TX09952,2026-04-22,08:58:06,Senopati (Hangout),104,Matcha Latte,Non-Coffee,1,28000,Takeaway
TX18140,2026-04-16,14:40:56,Senopati (Hangout),102,Americano,Coffee,1,25000,Dine-in
TX29206,2026-05-24,18:33:58,Senopati (Hangout),105,Croissant Cokelat,Bakery,1,25000,Takeaway
TX20296,2026-03-07,20:46:35,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX15756,2026-04-03,12:26:28,Gading Serpong (Residential),104,Matcha Latte,Non-Coffee,1,28000,Takeaway
TX07260,2026-05-22,12:15:48,sudirman (office),105,Croissant Cokelat,Bakery,1,25000,Dine-in
TX40757,2026-02-25,20:56:52,Senopati (Hangout),102,Americano,Coffee,1,25000,Takeaway
TX30734,2026-06-27,18:30:59,Sudirman Office,105,Croissant Cokelat,Bakery,1,25000,Dine-in
TX32515,2026-06-26,09:56:23,Sudirman (Office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX28318,2026-04-25,17:44:55,Gading Serpong (Residential),102,Americano,Coffee,1,25000,Takeaway
TX42344,2026-01-17,15:02:45,sudirman (office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX25101,2026-03-07,16:55:11,Senopati (Hangout),103,Café Latte,Coffee,4,30000,Takeaway
TX24383,2026-02-05,07:30:54,sudirman (office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX25596,2026-06-05,09:27:23,sudirman (office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX23080,2026-02-13,21:53:17,Sudirman Office,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX09810,2026-05-22,21:17:46,sudirman (office),104,Matcha Latte,Non-Coffee,3,28000,Takeaway
TX23340,2026-04-13,07:47:57,sudirman (office),107,Es Teh Manis,Non-Coffee,1,10000,Takeaway
TX17379,2026-01-23,18:09:25,Gading Serpong (Residential),104,Matcha Latte,Non-Coffee,1,28000,Takeaway
TX37370,2026-02-03,08:01:20,Sudirman Office,107,Es Teh Manis,Non-Coffee,1,10000,Dine-in
TX14449,2026-02-16,12:08:17,Gading Serpong (Residential),106,Roti Bakar Bandung,Snack,5,18000,Dine-in
TX25486,2026-03-07,18:21:36,sudirman (office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX34514,2026-03-04,11:54:57,Sudirman (Office),102,Americano,Coffee,1,25000,Takeaway
TX16095,2026-04-26,17:04:33,Gading Serpong (Residential),102,Americano,Coffee,1,25000,Takeaway
TX28251,2026-03-28,21:28:15,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX04170,2026-03-26,09:53:41,sudirman (office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX10754,2026-04-05,18:31:09,Senopati (Hangout),102,Americano,Coffee,1,25000,Dine-in
TX14671,2026-03-28,18:39:06,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX03651,2026-05-02,07:46:47,Sudirman Office,102,Americano,Coffee,2,25000,Dine-in
TX15650,2026-05-25,10:12:21,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,4,22000,Takeaway
TX16061,2026-03-07,13:10:53,sudirman (office),106,Roti Bakar Bandung,Snack,1,18000,Takeaway
TX31344,2026-01-18,18:49:38,Sudirman (Office),102,Americano,Coffee,2,25000,DINE IN
TX39893,2026-03-13,21:51:21,sudirman (office),107,Es Teh Manis,Non-Coffee,1,10000,Dine-in
TX15290,2026-01-04,18:09:38,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX10551,2026-04-02,13:50:46,Senopati (Hangout),103,Café Latte,Coffee,1,30000,Dine-in
TX32798,2026-06-04,10:05:23,Sudirman Office,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX25816,2026-01-27,07:15:00,Gading Serpong (Residential),102,Americano,Coffee,4,25000,Dine-in
TX14710,2026-05-04,07:32:23,sudirman (office),102,Americano,Coffee,1,25000,Dine-in
TX33428,2026-02-21,19:57:27,Sudirman (Office),104,Matcha Latte,Non-Coffee,1,28000,Takeaway
TX41032,2026-01-26,08:05:50,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX12447,2026-05-02,20:50:23,Sudirman (Office),102,Americano,Coffee,4,25000,Dine-in
TX40177,2026-05-28,13:48:34,Sudirman Office,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX36568,2026-05-14,08:47:51,Sudirman Office,105,Croissant Cokelat,Bakery,1,25000,Dine-in
TX26065,2026-04-26,18:23:45,Sudirman Office,101,Es Kopi Susu Gula Aren,Coffee,3,22000,Takeaway
TX23811,2026-01-23,21:41:13,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX26550,2026-06-19,17:10:41,Senopati (Hangout),102,Americano,Coffee,1,25000,Takeaway
TX35820,2026-01-27,12:57:03,sudirman (office),102,Americano,Coffee,1,25000,Takeaway
TX00064,2026-02-03,08:18:47,Sudirman Office,103,Café Latte,Coffee,1,30000,Takeaway
TX20107,2026-03-05,12:59:30,Sudirman Office,107,Es Teh Manis,Non-Coffee,1,10000,Takeaway
TX12771,2026-04-19,19:53:15,sudirman (office),103,Café Latte,Coffee,5,30000,Dine-in
TX28830,2026-01-26,11:50:33,Sudirman (Office),103,Café Latte,Coffee,1,30000,Dine-in
TX17366,2026-01-13,12:54:20,Sudirman (Office),102,Americano,Coffee,2,25000,Dine-in
TX32421,2026-03-28,16:02:04,Senopati (Hangout),102,Americano,Coffee,1,25000,Takeaway
TX28282,2026-05-22,13:05:49,sudirman (office),102,Americano,Coffee,1,25000,Dine-in
TX32567,2026-06-21,20:30:12,Sudirman Office,102,Americano,Coffee,1,25000,Takeaway
TX19221,2026-03-07,16:23:25,Senopati HANGOUT,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX39477,2026-05-17,18:31:47,Senopati (Hangout),102,Americano,Coffee,1,25000,Takeaway
TX22202,2026-01-18,12:18:59,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX08696,2026-02-23,09:31:42,Gading Serpong (Residential),102,Americano,Coffee,1,25000,Takeaway
TX03664,2026-05-06,08:57:44,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX23658,2026-05-06,13:12:16,Sudirman Office,107,Es Teh Manis,Non-Coffee,1,10000,Dine-in
TX04667,2026-02-01,18:44:15,Gading Serpong (Residential),103,Café Latte,Coffee,1,30000,Takeaway
TX01748,2026-05-13,21:52:53,Gading Serpong (Residential),105,Croissant Cokelat,Bakery,1,25000,Takeaway
TX36383,2026-03-06,09:13:09,Sudirman (Office),104,Matcha Latte,Non-Coffee,2,28000,Dine-in
TX23511,2026-01-02,08:28:30,Sudirman (Office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX28819,2026-04-20,08:58:02,sudirman (office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,takeaway
TX39597,2026-04-30,12:38:17,Gading Serpong (Residential),106,Roti Bakar Bandung,Snack,3,18000,Takeaway
TX29951,2026-05-29,12:07:18,Sudirman (Office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX27445,2026-03-13,08:52:26,Senopati (Hangout),105,Croissant Cokelat,Bakery,1,25000,Takeaway
TX24139,2026-01-11,17:24:41,sudirman (office),104,Matcha Latte,Non-Coffee,1,28000,Dine-in
TX37902,2026-05-15,07:01:07,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX32745,2026-01-16,12:55:45,Senopati (Hangout),105,Croissant Cokelat,Bakery,1,25000,Dine-in
TX37393,2026-06-22,07:17:13,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX42787,2026-05-05,07:58:55,Sudirman Office,103,Café Latte,Coffee,1,30000,Takeaway
TX35238,2026-05-10,18:23:28,Sudirman (Office),105,Croissant Cokelat,Bakery,2,25000,Dine-in
TX14267,2026-05-16,19:11:15,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX12366,2026-02-05,08:32:37,Senopati (Hangout),107,Es Teh Manis,Non-Coffee,1,10000,Dine-in
TX23718,2026-01-14,12:58:30,Senopati (Hangout),102,Americano,Coffee,1,25000,Dine-in
TX10899,2026-02-28,19:10:07,Senopati (Hangout),103,Café Latte,Coffee,1,30000,Takeaway
TX09504,2026-01-12,12:14:54,sudirman (office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX07001,2026-04-02,07:00:38,Gading Serpong (Residential),105,Croissant Cokelat,Bakery,1,25000,Dine-in
TX43113,2026-01-03,16:30:36,sudirman (office),107,Es Teh Manis,Non-Coffee,1,10000,Dine-in
TX37731,2026-03-14,21:49:13,Senopati (Hangout),102,Americano,Coffee,1,25000,Dine-in
TX26981,2026-04-26,19:38:19,sudirman (office),101,Es Kopi Susu Gula Aren,Coffee,2,22000,Dine-in
TX25667,2026-06-24,10:47:37,sudirman (office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX13745,2026-04-29,08:15:57,sudirman (office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX27834,2026-01-10,13:30:18,Sudirman (Office),102,Americano,Coffee,1,25000,Takeaway
TX30457,2026-04-01,13:19:09,Sudirman Office,102,Americano,Coffee,1,25000,Takeaway
TX12134,2026-06-20,17:45:37,Senopati (Hangout),104,Matcha Latte,Non-Coffee,1,28000,Takeaway
TX29925,2026-05-09,17:32:50,Senopati (Hangout),102,Americano,Coffee,1,25000,Takeaway
TX03590,2026-05-07,08:05:58,Senopati (Hangout),102,Americano,Coffee,1,25000,Takeaway
TX38465,2026-01-01,12:08:11,Senopati (Hangout),105,Croissant Cokelat,Bakery,1,25000,Takeaway
TX38986,2026-05-17,19:46:07,sudirman (office),103,Café Latte,Coffee,1,30000,Takeaway
TX42709,2026-03-06,19:44:36,Senopati (Hangout),107,Es Teh Manis,Non-Coffee,2,10000,Takeaway
TX02957,2026-05-14,08:05:01,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX09349,2026-01-03,15:19:18,sudirman (office),103,Café Latte,Coffee,1,30000,Takeaway
TX36261,2026-01-24,20:46:38,Gading Serpong (Residential),107,Es Teh Manis,Non-Coffee,1,10000,Takeaway
TX30238,2026-05-16,20:15:19,Senopati (Hangout),107,Es Teh Manis,Non-Coffee,1,10000,Takeaway
TX15888,2026-06-05,13:22:42,sudirman (office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX30685,2026-01-22,09:37:19,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX02765,2026-04-28,17:21:44,Gading Serpong (Residential),104,Matcha Latte,Non-Coffee,2,28000,Dine-in
TX40606,2026-02-03,08:49:37,Sudirman Office,103,Café Latte,Coffee,1,30000,Dine-in
TX10391,2026-03-27,07:02:58,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,3,22000,Takeaway
TX39667,2026-02-28,10:03:40,sudirman (office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX13184,2026-01-04,19:26:51,sudirman (office),101,Es Kopi Susu Gula Aren,Coffee,2,22000,Dine-in
TX23409,2026-03-13,08:58:00,Sudirman (Office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX13474,2026-01-13,08:01:07,Sudirman Office,104,Matcha Latte,Non-Coffee,2,28000,Dine-in
TX07566,2026-03-03,07:18:09,sudirman (office),105,Croissant Cokelat,Bakery,1,25000,Takeaway
TX07675,2026-06-24,08:37:42,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX27306,2026-06-01,08:02:58,Sudirman Office,107,Es Teh Manis,Non-Coffee,5,10000,Dine-in
TX10408,2026-03-14,16:21:35,Gading Serpong (Residential),106,Roti Bakar Bandung,Snack,4,18000,Takeaway
TX23887,2026-03-02,08:01:41,Sudirman Office,104,Matcha Latte,Non-Coffee,4,28000,Dine-in
TX02485,2026-01-10,15:26:24,Gading Serpong (Residential),102,Americano,Coffee,1,25000,Dine-in
TX31240,2026-03-31,09:24:21,sudirman (office),101,Es Kopi Susu Gula Aren,Coffee,2,22000,Takeaway
TX31121,2026-04-28,08:37:35,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,2,22000,Dine-in
TX26227,2026-04-04,17:43:31,sudirman (office),104,Matcha Latte,Non-Coffee,1,28000,Dine-in
TX20351,2026-06-27,17:39:06,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX10763,2026-05-02,17:52:11,Senopati (Hangout),102,Americano,Coffee,1,25000,Dine-in
TX41929,2026-06-12,20:00:45,Senopati (Hangout),105,Croissant Cokelat,Bakery,1,25000,Dine-in
TX02691,2026-06-14,21:59:27,Senopati (Hangout),102,Americano,Coffee,1,25000,Dine-in
TX31034,2026-05-12,08:33:47,sudirman (office),103,Café Latte,Coffee,2,30000,Dine-in
TX30118,2026-05-03,18:13:32,Sudirman Office,102,Americano,Coffee,1,25000,Dine-in
TX34183,2026-05-12,09:56:11,Senopati (Hangout),102,Americano,Coffee,1,25000,Takeaway
TX12264,2026-05-18,14:55:55,sudirman (office),105,Croissant Cokelat,Bakery,1,25000,Takeaway
TX05980,2026-01-16,09:56:52,Senopati (Hangout),102,Americano,Coffee,2,25000,Dine-in
TX11590,2026-03-22,17:00:27,Sudirman Office,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX26374,2026-03-18,08:17:38,Sudirman Office,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX27689,2026-02-11,09:20:57,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX31995,2026-03-11,13:46:04,Senopati (Hangout),104,Matcha Latte,Non-Coffee,1,28000,Takeaway
TX08415,2026-06-28,17:06:52,Gading Serpong (Residential),102,Americano,Coffee,1,25000,Takeaway
TX20115,2026-04-24,20:21:29,Senopati (Hangout),108,Kentang Goreng,Snack,2,20000,Dine-in
TX41183,2026-03-21,16:24:39,sudirman (office),106,Roti Bakar Bandung,Snack,1,18000,Takeaway
TX33338,2026-01-17,18:52:31,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX04247,2026-02-01,19:52:02,Gading Serpong (Residential),103,Café Latte,Coffee,1,30000,Takeaway
TX09652,2026-01-25,14:46:52,Gading Serpong (Residential),104,Matcha Latte,Non-Coffee,1,28000,Takeaway
TX39499,2026-02-08,13:00:26,Sudirman Office,106,Roti Bakar Bandung,Snack,4,18000,Takeaway
TX21533,2026-03-01,13:38:27,sudirman (office),102,Americano,Coffee,3,25000,Dine-in
TX18863,2026-06-20,17:09:33,Gading Serpong (Residential),104,Matcha Latte,Non-Coffee,2,28000,Takeaway
TX09915,2026-01-01,09:23:57,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX16244,2026-06-05,19:10:50,Gading Serpong (Residential),102,Americano,Coffee,3,25000,Takeaway
TX24027,2026-04-11,19:02:10,Senopati (Hangout),107,Es Teh Manis,Non-Coffee,1,10000,Takeaway
TX01349,2026-02-19,08:03:20,Senopati (Hangout),106,Roti Bakar Bandung,Snack,3,18000,Dine-in
TX09386,2026-02-18,19:27:30,Sudirman (Office),103,Café Latte,Coffee,1,30000,Dine-in
TX08827,2026-05-09,18:27:31,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX04117,2026-02-20,21:28:39,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,3,22000,Dine-in
TX04388,2026-01-02,19:38:20,Sudirman (Office),104,Matcha Latte,Non-Coffee,2,28000,Takeaway
TX25074,2026-06-25,08:32:21,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX35301,2026-04-19,16:26:03,Senopati (Hangout),104,Matcha Latte,Non-Coffee,1,28000,Takeaway
TX01301,2026-01-16,07:35:27,Senopati (Hangout),102,Americano,Coffee,1,25000,Dine-in
TX17360,2026-05-07,08:05:34,Senopati (Hangout),104,Matcha Latte,Non-Coffee,1,28000,Dine-in
TX30726,2026-04-05,20:32:23,Senopati (Hangout),102,Americano,Coffee,1,25000,Takeaway
TX03368,2026-03-18,10:13:13,sudirman (office),104,Matcha Latte,Non-Coffee,1,28000,DINE IN
TX42763,2026-05-23,19:09:04,Sudirman Office,107,Es Teh Manis,Non-Coffee,1,10000,Takeaway
TX13547,2026-05-15,09:16:56,Sudirman (Office),107,Es Teh Manis,Non-Coffee,1,10000,Takeaway
TX05159,2026-05-03,20:47:32,Gading Serpong (Residential),106,Roti Bakar Bandung,Snack,2,18000,Takeaway
TX25069,2026-06-08,10:52:29,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX32963,2026-04-13,13:55:54,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX23008,2026-01-17,17:11:18,Gading Serpong (Residential),105,Croissant Cokelat,Bakery,1,25000,Dine-in
TX32140,2026-01-26,08:09:58,Sudirman Office,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX17267,2026-03-27,09:30:26,Senopati (Hangout),107,Es Teh Manis,Non-Coffee,1,10000,Takeaway
TX42304,2026-04-09,07:44:02,Senopati (Hangout),107,Es Teh Manis,Non-Coffee,1,10000,Takeaway
TX23607,2026-02-11,14:56:58,Sudirman (Office),106,Roti Bakar Bandung,Snack,2,18000,Dine-in
TX36063,2026-02-20,18:37:17,Sudirman Office,102,Americano,Coffee,2,25000,Dine-in
TX29178,2026-01-23,19:39:29,Gading Serpong (Residential),101,Es Kopi Susu Gula Aren,Coffee,3,22000,Takeaway
TX10653,2026-02-22,19:00:14,Gading Serpong (Residential),103,Café Latte,Coffee,1,30000,Takeaway
TX07166,2026-05-22,21:56:23,Sudirman (Office),101,Es Kopi Susu Gula Aren,Coffee,2,22000,Takeaway
TX18415,2026-01-22,14:08:23,sudirman (office),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX34372,2026-04-09,13:58:32,Senopati (Hangout),103,Café Latte,Coffee,1,30000,Takeaway
TX02238,2026-04-24,08:39:10,Sudirman Office,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Takeaway
TX42656,2026-04-14,10:15:34,Senopati HANGOUT,101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
TX41530,2026-03-27,13:11:21,Senopati (Hangout),105,Croissant Cokelat,Bakery,1,25000,Dine-in
TX14523,2026-04-29,12:57:49,Sudirman (Office),101,Es Kopi Susu Gula Aren,Coffee,4,22000,Takeaway
TX01150,2026-01-10,15:31:51,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,4,22000,Takeaway
TX36144,2026-02-07,10:49:52,Senopati (Hangout),101,Es Kopi Susu Gula Aren,Coffee,1,22000,Dine-in
